debate_title,date,year,actor,first_name,dialogue,is_candidate,party,is_winner,VP_debate,is_incumbent,word_count,vader_full,vader_sentiment,vader_label,bert_full,bert_raw,bert_sentiment,bert_label,diff_sentiment
1976_Carter_Ford_2,1976-10-06,1976,Frederick,,President Ford.,False,,False,False,False,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral,"{'neg': 0.029600000008940697, 'neu': 0.8029000163078308, 'pos': 0.16760000586509705}",0.13798405230045319,0.269169379133527,positive,-0.269169379133527
1976_Carter_Ford_2,1976-10-06,1976,Ford,Gerald,"As we have seen tonight, foreign policy and defense policy are difficult and complex issues. We can debate methods, we can debate one decision or another, but there are two uh things which cannot be debated  experience and results. In the last two years, I have made policy decisions involving  long-range difficulties and policies and made day-to-day judgments not only as president of the United States but as the leader of the free world What is the result of that leadership? America is strong. America is free. America is respected. Not a single young American today is fighting or dying on any foreign battlefield. America is at peace and with freedom. Thank you, and good night.",True,Republican,False,False,True,116,"{'neg': 0.074, 'neu': 0.661, 'pos': 0.265, 'compound': 0.986}",0.986,positive,"{'neg': 0.20180000364780426, 'neu': 0.691100001335144, 'pos': 0.1071000024676323}",-0.09469147026538849,-0.18715082800550373,negative,1.1731508280055036
1976_Carter_Ford_2,1976-10-06,1976,Frederick,,"Thank you, President Ford. Thank you, Governor Carter. I also want to thank our questioners and the audience here this evening. The third and final debate between President Ford and Governor Carter will take place on October the twenty-second at nine-thirty P.M. Eastern daylight time on the campus of the College of William and Mary in Williamsburg, Virginia. The subject matter will cover all issues. These debates are sponsored by the League of Women Voters Education Fund to help voters become better informed on the issues and to generate greater voter turnout in the November election. Now, from the Palace of Fine Arts Theater in San Francisco, good night.",False,,False,False,False,109,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.9565}",0.9565,positive,"{'neg': 0.00279999990016222, 'neu': 0.09359999746084213, 'pos': 0.9035999774932861}",0.9007732362952083,0.9469659287553419,positive,0.009534071244658104
1976_Carter_Ford_3,1976-10-22,1976,Walters,,"Good evening, Im Barbara Walters, moderator of the last of the debates of 1976 between Gerald R. Ford, Republican candidate for president, and Jimmy Carter, Democratic candidate for president. Welcome, President Ford. Welcome, Governor Carter. And thank you for joining us this evening. This debate takes place before an audience in Phi Beta Kappa Memorial Hall on the campus of the College of William and Mary in historic Williamsburg, Virginia. It is particularly appropriate that in this Bicentennial year we meet on these grounds to hear this debate. Two hundred years ago, five William and Mary students met at nearby Raleigh Tavern to form Phi Beta Kappa, a fraternity designed, they wrote, to search out and dispel the clouds of falsehood by debating without reserve the issues of the day. In that spirit of debate, without reserve, to dispel the clouds of falsehood, gentlemen, let us proceed. The subject matter of this debate is open, covering all issues and topics. Our questioners tonight are Joseph Kraft, syndicated columnist; Robert Maynard, editorial writer for the Washington Post; and Jack Nelson, Washington bureau chief of the Los Angeles Times. The ground rules tonight are as follows: Questioners will alternate questions between the candidates. The candidate has up to two and one-half minutes to answer the question. The other candidate has up to two minutes to respond. If necessary, a questioner may ask a follow-up question for further clarification, and in that case the candidate has up to two minutes to respond. As was initially agreed to by both candidates, the answers should be responsive to the particular questions. Finally, each candidate has up to three minutes for a closing statement. President Ford and Governor Carter do not have prepared notes or comments with them this evening, but they may make notes and refer to them during the debate. It has been determined that President Ford would take the first question in this last debate, and Mr. Kraft, you have that first question for President Ford.",False,,False,False,False,333,"{'neg': 0.004, 'neu': 0.947, 'pos': 0.049, 'compound': 0.8798}",0.8798,positive,"{'neg': 0.0032999999821186066, 'neu': 0.18440000712871552, 'pos': 0.8123000264167786}",0.8090622657909989,0.9243516723742479,positive,-0.04455167237424784
1976_Carter_Ford_3,1976-10-22,1976,Kraft,,"Mr. President, uh  I assume that the Americans all know that these are difficult times and that theres no pie in the sky and that they dont expect something for nothing. Uh  so, Id like to ask you as a first question as you look ahead in the next four years, what sacrifices are you going to call on the American people to make, what price are you going to ask them to pay uh  to realize your objectives? Uh  let me add, uh  Governor Carter, that if  if you felt uh  that it was appropriate to answer that question in  in your comments uh  as to what price it would be appropriate for the American pay  people to pay uh  for a Carter administration, I think that would be proper too. Mr. President?",False,,False,False,False,134,"{'neg': 0.068, 'neu': 0.912, 'pos': 0.02, 'compound': -0.5395}",-0.5395,negative,"{'neg': 0.1453000009059906, 'neu': 0.758400022983551, 'pos': 0.09629999846220016}",-0.04895980656147003,-0.0976078495112213,negative,-0.44189215048877867
1976_Carter_Ford_3,1976-10-22,1976,Ford,Gerald,"Mr. Kraft, I believe that the American people, in the next four years under a Ford administration, will be called upon to make those necessary sacrifices to preserve the peace which we have. Which means, of course, that uh  we will have to maintain an adequate military capability  which means, of course, that we will have to add a uh  I think uh  a few billion dollars to our defense appropriations to make certain that we have adequate uh -strategic forces  adequate conventional forces. I think the American people will be called upon to uh  uh  be in the forefront in giving leadership to the solution of those problems that must be solved in the Middle East, in southern Africa, and any problems that might arise in the Pacific. The American people will be called upon to tighten their belts a bit in meeting some of the problems that we face domestically. I dont think that uh  America can go on a big spending spree with a whole lot of new programs uh  that would add significantly to the federal budget. I believe that the American people, if given the leadership that I would expect to give, would be willing to give this thrust to preserve the peace and the necessary restraint at home to hold the lid on spending so that we could, I think, have a long overdue and totally justified tax decrease for the middle-income people. And then, with the economy that would be generated from a restraint on spending, and a tax uh reduction primarily for the middle-income people, then I think the American people would be willing to make those sacrifices for peace and prosperity in the next uh  four years.",True,Republican,False,False,True,286,"{'neg': 0.028, 'neu': 0.871, 'pos': 0.101, 'compound': 0.9552}",0.9552,positive,"{'neg': 0.03759999945759773, 'neu': 0.5947999954223633, 'pos': 0.3675999939441681}",0.3299943506717682,0.5783558937873717,positive,0.3768441062126283
1976_Carter_Ford_3,1976-10-22,1976,Kraft,,"Could I be a little bit more specific, Mr. President?",False,,False,False,False,10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral,"{'neg': 0.01730000041425228, 'neu': 0.8036999702453613, 'pos': 0.17900000512599945}",0.16174082271754742,0.3126516426072549,positive,-0.3126516426072549
1976_Carter_Ford_3,1976-10-22,1976,Ford,Gerald,"Surely, surely, overlapping. Doesnt your policy really imply that were going to have a fairly high rate of unemployment over a fairly long time, that growth is gonna be fairly slow, and that were not gonna be able to do much  very much in the next four or five years to meet the basic agenda of our national needs in the cities, in health, uh in transit and a whole lot of things like that.",True,Republican,False,False,True,75,"{'neg': 0.036, 'neu': 0.829, 'pos': 0.135, 'compound': 0.7906}",0.7906,positive,"{'neg': 0.7099000215530396, 'neu': 0.2741999924182892, 'pos': 0.01590000092983246}",-0.6940355077385902,-0.8827457708966945,negative,1.6733457708966943
1976_Carter_Ford_3,1976-10-22,1976,Ford,Gerald,"Not at all. overlapping, arent those the real costs?",True,Republican,False,False,True,9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral,"{'neg': 0.5056999921798706, 'neu': 0.45339998602867126, 'pos': 0.04089999943971634}",-0.4647866263985634,-0.7303948706156436,negative,0.7303948706156436
1976_Carter_Ford_3,1976-10-22,1976,Ford,Gerald,"No, Mr. Kraft, were spending very significant amounts of money now, some $200 billion a year, almost 50 percent of our total federal expenditure uh  by the federal government at the present time for human needs. Now we will probably need to increase that to same extent. But we dont have to have  growth in spending that will blow the lid off and add to the problems of inflation. I believe we can meet the problems within the cities of this country and still uh  give a tax reduction. I proposed, as you know, a reduction to increase the personal exemption from seven hundred and fifty to a thousand dollars. With the fiscal program that I have, and if you look at the projections, it shows that we will reduce unemployment, that we will continue to win the battle against inflation, and at the same time give the kind of quality of life that I believe is possible in America. Uh  a job, a home for all those thatll work and save for it, uh  safety in the streets, uh  health that is a  health care that is affordable. These things can be done if we have the right vision and the right restraint and the right leadership.",True,Republican,False,False,True,208,"{'neg': 0.07, 'neu': 0.801, 'pos': 0.129, 'compound': 0.9273}",0.9273,positive,"{'neg': 0.12870000302791595, 'neu': 0.6736000180244446, 'pos': 0.19769999384880066}",0.06903897225856781,0.13720707612382,positive,0.79009292387618
1976_Carter_Ford_3,1976-10-22,1976,Walters,,"Thank you. Governor Carter, your response please.",False,,False,False,False,7,"{'neg': 0.0, 'neu': 0.51, 'pos': 0.49, 'compound': 0.5859}",0.5859,positive,"{'neg': 0.01730000041425228, 'neu': 0.39169999957084656, 'pos': 0.5909000039100647}",0.5735657755285501,0.8168015915512074,positive,-0.23090159155120737
1976_Carter_Ford_3,1976-10-22,1976,Carter,Jimmy,"Well I might say first of all that I think in case of the Carter administration the sacrifices would be much less. Mr. Fords own uh  environmental agency has projected a 10 percent unemployment rate by 1978 if hes uh  president. The American people are ready to make sacrifices if they are part of the process. If they know that they will be helping to make decisions and wont be excluded from being an involved party to the national purpose. The major effort we must put forward is to put our people back to work. And I think that this uh  is one example where uh  a lot of people have selfish, grasping ideas now. I remember 1973 in the depth of the uh  energy crisis when President Nixon called on the American people to make a sacrifice, to cut down on the waste of uh  gasoline, to cut down on the uh  speed of automobiles. It was a  a tremendous surge of patriotism, that I want to make a sacrifice for my country. I think we uh  could call together, with strong leadership in the White House, business, industry and labor, and say lets have voluntary price restraints. Lets lay down some guidelines so we dont have continuing inflation. We can also have a- an end to the extremes. We now have one extreme for instance, of some welfare recipients, who by taking advantage of the welfare laws, the housing laws, the uh  Medicaid uh  laws, and the uh  food stamp laws, make over $10 thousand a year and uh  they dont have to pay any taxes on it. At the other extreme, uh  just 1 percent of the richest people in our country derive 25 percent of all the tax benefits. So both those extremes grasp for advantage and the person who has to pay that expense is the middle-income family whos still working for a living and they have to pay for the rich who have privilege, and for the poor who are not working. But I think uh  uh  a balanced approach, with everybody being part of it and a striving for unselfishness, could help as it did in 1973 to let people sacrifice for their own country. I know Im ready for it. I think the American people are too.",True,Democratic,True,False,False,385,"{'neg': 0.035, 'neu': 0.876, 'pos': 0.089, 'compound': 0.9155}",0.9155,positive,"{'neg': 0.23330000042915344, 'neu': 0.6542999744415283, 'pos': 0.11249999701976776}",-0.12083253264427185,-0.23706785532287725,negative,1.1525678553228773
1976_Carter_Ford_3,1976-10-22,1976,Walters,,"Thank you. Mr. Maynard, your question for Governor Carter.",False,,False,False,False,9,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.3612,positive,"{'neg': 0.006500000134110451, 'neu': 0.21879999339580536, 'pos': 0.7748000025749207}",0.7682925942353904,0.9115447658567088,positive,-0.5503447658567089
1976_Carter_Ford_3,1976-10-22,1976,Maynard,,"Governor, by all indications, the voters are so turned off by this election campaign so far that only half intend to vote. One major reason for this apathetic electorate appears to be the low level at which this campaign has been conducted. It has digressed frequently from important issues into allegations of blunder and brainwashing and fixations on lust and Playboy. What responsibility do you accept for the low level of this campaign for the nations highest office?",False,,False,False,False,78,"{'neg': 0.107, 'neu': 0.841, 'pos': 0.051, 'compound': -0.5859}",-0.5859,negative,"{'neg': 0.8677999973297119, 'neu': 0.12380000203847885, 'pos': 0.008299999870359898}",-0.8595220986753702,-0.9377478374531221,negative,0.3518478374531221
1976_Carter_Ford_3,1976-10-22,1976,Carter,Jimmy,"I think the major reason for a decrease in participation that we have experienced ever since 1960 has been the deep discouragement of the American people about the performance of public officials. When youve got seven and a half, eight million people out of work, and youve got three times as much inflation as you had during the last eight-year Democratic administration, when you have the highest deficits in history; when you have it uh  becoming increasingly difficult far a family to put a child through college or to own a home, theres a natural inclination to be turned off. Also, in the aftermath of Vietnam and Cambodia and uh  Watergate and uh  the CIA revelations, people have feel  have felt that theyve uh been betrayed by public officials, I have to admit that in the uh  heat of the campaign  Ive been in thirty primaries during the springtime, Ive been campaigning for twenty-two months  Ive made some mistakes. And I think this is uh  uh  part of uh  of just being a human being. I  I have to say that my campaign has been an open one. And uh  the Playboy thing has been of great  very great concern to me. I dont know how to deal with it exactly. Uh  I uh  agreed to give the interview uh  to Playboy Other people have done it who are notable  uh  Governor Jerry Brown, uh  Walter Cronkite, uh  Albert Schweitzer, Mr. Fords own secretary of the treasury, Mr. Simon, uh  William Buckley  many other people. But they werent running for president, and in retrospect, from hindsight, I would not have given that uh  interview had I do it  had it  I to do it over again. If I should ever decide in the future to discuss my  my deep Christian beliefs and uh  condemnation and sinfulness, Ill use another forum besides Playboy. But I can say this, uh  Im doing the best I can to get away from that, and during the next ten days, the American people will not see the Carter campaign running uh  television advertisements and newspaper advertisements based on a personal attack on President Fords character. I believe that the opposite is true with President Fords campaign, and uh  I hope that we can leave those issues in this next ten days about personalities and mistakes of the past  weve both made some mistakes  and talk about unemployment, inflation, housing, education, taxation, government organization, stripping away of secrecy, and the things that are crucial to the American people. I regret the things in my own long campaign that have been mistaken, but Im trying to do away with those the last ten days.",True,Democratic,True,False,False,447,"{'neg': 0.085, 'neu': 0.862, 'pos': 0.053, 'compound': -0.9442}",-0.9442,negative,"{'neg': 0.4496999979019165, 'neu': 0.3138999938964844, 'pos': 0.23639999330043793}",-0.21323007345199585,-0.40235876342494686,negative,-0.5418412365750531
1976_Carter_Ford_3,1976-10-22,1976,Walters,,"Thank you, Governor Carter. President Ford, your response.",False,,False,False,False,8,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.3612,positive,"{'neg': 0.008500000461935997, 'neu': 0.07940000295639038, 'pos': 0.9121000170707703}",0.9035176262259483,0.947529739454026,positive,-0.5863297394540259
1976_Carter_Ford_3,1976-10-22,1976,Ford,Gerald,"I believe that the uh  American people have been turned off in this election, uh  Mr. Maynard, for a variety of reasons. We have seen on Capitol Hill, in the Congress, uh  a great many uh  allegations of wrong-doing, of uh  alleged immorality, uh  those are very disturbing to the American people. They wonder how an elected representative uh  can serve them and participate in such activities uh  serving in the Congress of the United States. Yes, and Im certain many, many Americans were turned off by the revelations of Watergate, a very, very uh  bad period of time in American political history. Yes, and thousands, maybe millions of Americans were turned off because of the uh  problems that came out of our involvement in Vietnam. But on the other hand, I found on July fourth of this year, a new spirit born in America. We were celebrating our Bicentennial; and I find that uh  there is a  a movement as I travel around the country of greater interest in this campaign. Now, like uh  any hardworking uh  person seeking public office uh  in the campaign, inevitably sometimes you will use uh  rather graphic language and Im guilty of that just like I think most others in the political arena. But I do make a pledge that in the next ten days when were asking the American people to make one of the most important decisions in their lifetime, because I think this election is one of the mast vital in the history of America, that uh  we do together what we can to stimulate voter participation.",True,Republican,False,False,True,267,"{'neg': 0.041, 'neu': 0.811, 'pos': 0.148, 'compound': 0.9834}",0.9834,positive,"{'neg': 0.7663999795913696, 'neu': 0.21809999644756317, 'pos': 0.01549999974668026}",-0.7508789440616965,-0.905465410728267,negative,1.888865410728267
1976_Carter_Ford_3,1976-10-22,1976,Walters,,"Thank you, President Ford. Mr. Nelson, your question to President Ford.",False,,False,False,False,11,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.3612,positive,"{'neg': 0.004000000189989805, 'neu': 0.07850000262260437, 'pos': 0.9175000190734863}",0.913539431989193,0.9495395054173169,positive,-0.5883395054173168
1976_Carter_Ford_3,1976-10-22,1976,Nelson,,"Uh  Mr. President, you mentioned Watergate, and you became president because of Watergate, so dont you owe the American people a special obligation to explain in detail your role of limiting one of the original investigations of Watergate, that was the one by the House Banking Committee? And, I know youve answered questions on this before, but there are questions that still remain and I think people want to know what your role was. Will you name the persons you talked to in connection with that investigation, and since you say you have no recollection of talking to anyone from the White House, would you be willing to open for examination the White House tapes of conversations uh  during that period?",False,,False,False,False,121,"{'neg': 0.023, 'neu': 0.934, 'pos': 0.043, 'compound': 0.1306}",0.1306,positive,"{'neg': 0.15449999272823334, 'neu': 0.7967000007629395, 'pos': 0.04879999905824661}",-0.1056998036801815,-0.20830576590158403,negative,0.33890576590158406
1976_Carter_Ford_3,1976-10-22,1976,Ford,Gerald,"Well, Mr. uh  Nelson, uh  I testified before two committees, House and Senate, on precisely the questions that you have asked. And the testimony under oath was to the effect that I did not talk to Mr. Nixon, to Mr. Haldeman, to Mr. Ehrlichman, or to any of the people at the White House. I said I had no recollection whatsoever of talking with any of the White House legislative liaison people. I indicated under oath that the initiative that I took was at the request of the ranking members of the House Banking and Currency Committee on the Republican side, which was a legitimate request and a proper response by me. Now that was gone into by two congressional committees, and following that investigation, both committees overwhelmingly approved me, and the House and the Senate did likewise. Now, in the meantime, the special prosecutor, within the last few days, after an investigation himself, said there was no reason for him to get involved because he found nothing that would justify it. And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion. Now, after all of those investigations by objective, responsible people, I think the matter is closed once and for all. But to add one other feature, I dont control any of the tapes. Those tapes are in the jurisdiction of the courts and I have no right to say yes or no. But all the committees, the attorney general, the special prosecutor, all of them have given me a clean bill of health. I think the matter is settled once and for all.",True,Republican,False,False,True,281,"{'neg': 0.036, 'neu': 0.888, 'pos': 0.077, 'compound': 0.8641}",0.8641,positive,"{'neg': 0.05130000039935112, 'neu': 0.8751999735832214, 'pos': 0.07360000163316727}",0.022333737462759018,0.04463779201418306,neutral,0.8194622079858169
1976_Carter_Ford_3,1976-10-22,1976,Nelson,,"Well, Mr. President, if I do say so though, the question is that I think that you still have not gone into details about what your role in it was. And I dont think there is any question about whether or not uh  there was criminal prosecution, but whether  whether you have told the American people your entire involvement in it. And whether you would be willing, even if you dont control the tapes, whether you would be willing to ask that the tapes be released for examination.",False,,False,False,False,88,"{'neg': 0.049, 'neu': 0.933, 'pos': 0.018, 'compound': -0.4118}",-0.4118,negative,"{'neg': 0.3456999957561493, 'neu': 0.6327999830245972, 'pos': 0.0215000007301569}",-0.3242410756647587,-0.5706472736887432,negative,0.15884727368874324
1976_Carter_Ford_3,1976-10-22,1976,Ford,Gerald,"Thats for the uh  proper authorities who have control over those tapes to make that decision. I have given every bit of evidence, answered every question thats as- been asked me by any senator or any member of the House. Plus the fact, that the special prosecutor, on his own initiation, and the attorney general on his initiation, the highest law enforcement official in this country, all of them have given me a clean bill of health. And Ive told everything I know about it. I think the matter is settled once and for all.",True,Republican,False,False,True,95,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.6705}",0.6705,positive,"{'neg': 0.051899999380111694, 'neu': 0.6855000257492065, 'pos': 0.26260000467300415}",0.21072088927030563,0.39814435735085657,positive,0.2723556426491434
1976_Carter_Ford_3,1976-10-22,1976,Walters,,"Governor Carter, your response.",False,,False,False,False,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral,"{'neg': 0.09619999676942825, 'neu': 0.8295000195503235, 'pos': 0.07429999858140945}",-0.021927878260612488,-0.04382766180939509,neutral,0.04382766180939509
1976_Carter_Ford_3,1976-10-22,1976,Carter,Jimmy,I dont have a response.,True,Democratic,True,False,False,5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral,"{'neg': 0.7264999747276306, 'neu': 0.2587999999523163, 'pos': 0.014700000174343586}",-0.7117720674723387,-0.8903359528959082,negative,0.8903359528959082
1976_Carter_Ford_3,1976-10-22,1976,Walters,,Thank you. Then well have the next question from Mr. Kraft to Governor Carter.,False,,False,False,False,14,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.5574}",0.5574,positive,"{'neg': 0.006099999882280827, 'neu': 0.47119998931884766, 'pos': 0.5228000283241272}",0.5167406718246639,0.7753008306841053,positive,-0.21790083068410526
1976_Carter_Ford_3,1976-10-22,1976,Kraft,,"Uh  Governor Carter, the next big crisis spot in the world may be Yugoslavia. Uh  President Tito is old and sick and there are divisions in his country. Uh  its pretty certain that the Russians are gonna do everything they possibly can after Tito dies to force Yugoslavia back into the Soviet camp. But last Saturday you said, and this is a quote, I would not go to war in Yugoslavia, even if the Soviet Union sent in troops. Doesnt that statement practically invite the Russians to intervene in Yugoslavia? Ah  doesnt it discourage Yugoslavs who might be tempted to resist? And wouldnt it have been wiser on your part uh  to say nothing and to keep the Russians in the dark as President Ford did, and as I think every president has done since  since President Truman?",False,,False,False,False,138,"{'neg': 0.032, 'neu': 0.859, 'pos': 0.109, 'compound': 0.8862}",0.8862,positive,"{'neg': 0.8014000058174133, 'neu': 0.188400000333786, 'pos': 0.010200000368058681}",-0.7912077289074659,-0.9189782803853166,negative,1.8051782803853165
1976_Carter_Ford_3,1976-10-22,1976,Carter,Jimmy,"In the last uh  two weeks, Ive had a chance to talk to uh  two men who have visited uh  the Soviet Union, Yugoslavia and China. One is Governor Avell- Averell Harriman, who visited the Soviet Union and Yugoslavia, and the other is James Schlesinger, whom I think you accompanied to uh  China. I got a- a complete report back from those countries from these two distinguished  uh  gentlemen. Mr. Harriman talked to the leaders in Yugoslavia, and I think its accurate to say that there is no uh  prospect in their opinion, of the Soviet Union invading uh  Yugoslavia should uh  Mr. Tito pass away. The present leadership uh  there is uh  is fairly uniform in  in their purpose, and I think its a close-knit group, uh  and uh  I think it would be unwise for us to say that we will go to war uh  in Yugoslavia uh  if the Soviets should invade, which I think would be an extremely unlikely thing. I have maintained from the very beginning of my campaign, and this was a standard answer that I made in response to the Yugoslavian question, that I would never uh  go to war or become militarily involved, in the internal affairs of another country unless our own security was direc- rectly threatened. And uh  I dont believe that our security would be directly threatened if the Soviet Union went uh  into Yugoslavia. I dont believe it will happen. I certainly hope it wont. I would take eh  the strongest possible measures short of uh  actual military uh  action there by our own troops, but I doubt that that would be an eventuality.",True,Democratic,True,False,False,276,"{'neg': 0.051, 'neu': 0.905, 'pos': 0.045, 'compound': -0.5647}",-0.5647,negative,"{'neg': 0.019099999219179153, 'neu': 0.8154000043869019, 'pos': 0.1655000001192093}",0.14635005965828896,0.2846181045459377,positive,-0.8493181045459377
1976_Carter_Ford_3,1976-10-22,1976,Kraft,,One quick follow-up question. (GOVERNOR CARTER: Yes.) Did you clear the response you made with Secretary Schlesinger and Governor Harriman?,False,,False,False,False,20,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.3818}",0.3818,positive,"{'neg': 0.0142000000923872, 'neu': 0.9484999775886536, 'pos': 0.037300001829862595}",0.023139442317187786,0.04624587387603262,neutral,0.33555412612396734
1976_Carter_Ford_3,1976-10-22,1976,Carter,Jimmy,"No, I did not.",True,Democratic,True,False,False,4,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,"{'neg': 0.25760000944137573, 'neu': 0.6525999903678894, 'pos': 0.08980000019073486}",-0.16782790422439575,-0.32359357985426584,negative,0.02759357985426586
1976_Carter_Ford_3,1976-10-22,1976,Walters,,"President Ford, your response.",False,,False,False,False,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral,"{'neg': 0.05339999869465828, 'neu': 0.8381999731063843, 'pos': 0.10840000212192535}",0.05505109578371048,0.1096594340397616,positive,-0.1096594340397616
1976_Carter_Ford_3,1976-10-22,1976,Ford,Gerald,"I firmly believe, uh  Mr. Kraft, that its unwise for a president to signal in advance what uh  options he might exercise if any uhh  international problem arose. I think we all recall with some sadness that at uh  the period of the nin- late nineteen forties, early nineteen fifties, there were some indications that the United States would not include uh  South Korea in an area of defense. There are some who allege, I cant prove it true or untrue, that uh  such a statement uh  in effect invited the North Koreans to invade South Korea. Its a fact they did. But no president of the United States, in my opinion, should signal in advance to a prospective enemy, what his uhh  decision might be or what option he might exercise. Its far better for a person sitting in the White House uh  who has a number of options to make certain that the uh  other side, so to speak, doesnt know precisely what youre going to do. And therefore, that was the reason that I would not uh  identify any particular course of action uh  when I responded to a question a week or so ago.",True,Republican,False,False,True,198,"{'neg': 0.064, 'neu': 0.862, 'pos': 0.073, 'compound': 0.1984}",0.1984,positive,"{'neg': 0.5034999847412109, 'neu': 0.4754999876022339, 'pos': 0.020999999716877937}",-0.48247344233095646,-0.7464753225659875,negative,0.9448753225659875
1976_Carter_Ford_3,1976-10-22,1976,Walters,,"Thank you, Mr. Maynard, your question to President Ford, please.",False,,False,False,False,10,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5859}",0.5859,positive,"{'neg': 0.007400000002235174, 'neu': 0.3495999872684479, 'pos': 0.6431000232696533}",0.6356899989768863,0.8541712330002632,positive,-0.26827123300026323
1976_Carter_Ford_3,1976-10-22,1976,Maynard,,"Sir, this question concerns your administrative performance as president. The other day, General George Brown, the chairman of the Joint Chiefs of Staff, delivered his views on several sensitive subjects, among them Great Britain, one of this countrys oldest allies. He said, and I quote him now, Great Britain, its a pathetic thing. It just makes you cry. Theyre no longer a world power. All they have are generals, admirals, and bands, end quote. Since General Browns comments have caused this country embarrassment in the past, why is he still this nations leading military officer?",False,,False,False,False,95,"{'neg': 0.111, 'neu': 0.79, 'pos': 0.099, 'compound': -0.0516}",-0.0516,negative,"{'neg': 0.75, 'neu': 0.23669999837875366, 'pos': 0.013299999758601189}",-0.7367581464350224,-0.9002461052514492,negative,0.8486461052514492
1976_Carter_Ford_3,1976-10-22,1976,Ford,Gerald,"I have indicated to General Brown that uh  the words that he used in that interview, in that particular case and in several others, were very ill advised. And General Brown has indicated uh  his apology, his regrets, and I think that will, uh  in this situation, settle the matter. It is tragic that uh  the full transcript of that interview was not released and that there were excerpts, some of the excerpts, taken out of context. Not this one, however, that you bring up. General Brown has an exemply [sic] record of military performance. He served this nation with great, great skill and courage and bravery for thirty-five years. And I think its the consensus of the people who are knowledgeable in the military field, that he is probably the outstanding military leader and strategist that we have in America today. Now he did use uh  ill-advised words, but I think in the fact that he apologized, that he was reprimanded, uh  does permit him to stay on and continue that kind of leadership thats we so badly need as we enter into uh  negotiations uh  under the SALT II agreement, or if we have operations that might be developing uh in the Middle East or southern Africa, in the Pacific, uh  we need a man with that experience, that knowledge, that know-how, and I think, in light of the fact that he has uh  apologized, uh  would not have justified my asking for his resignation.",True,Republican,False,False,True,247,"{'neg': 0.064, 'neu': 0.845, 'pos': 0.091, 'compound': 0.6345}",0.6345,positive,"{'neg': 0.5706999897956848, 'neu': 0.3961000144481659, 'pos': 0.03319999948143959}",-0.5375265032052994,-0.7913573659255517,negative,1.4258573659255518
1976_Carter_Ford_3,1976-10-22,1976,Walters,,"Thank you. Governor Carter, your response.",False,,False,False,False,6,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}",0.3612,positive,"{'neg': 0.009499999694526196, 'neu': 0.08720000088214874, 'pos': 0.9032999873161316}",0.8937954902648926,0.9455057449437979,positive,-0.5843057449437978
1976_Carter_Ford_3,1976-10-22,1976,Carter,Jimmy,"Well, just briefly, I  I think this is uh  the second time that General Brown has made a statement that  for which he did have to apologize. And I know that everybody uh  makes mistakes. I think the first one was related to uh  the unwarranted influence of American Jews on the media and uh  in the Congress. This one concerned uh  Great Britain. I think he said that Israel was a  a military burden on us and that Iran hoped to reestablish the Persian Empire. Ah  Im not uh  sure that I remembered earlier that President Ford had  had expressed uh  his concern about the statement or apologized for it. This is uh  something, though, that I think uh  is indicative of the need among the American people to know how its commander-in-chief, the president, feels and  and  and I think the only criticism that I would have uh  on  of Mr. Ford is that uh  immediately when the statement was re  re  revealed, uh  perhaps a  a statement from the president would have been a clarifying and a very beneficial thing.",True,Democratic,True,False,False,183,"{'neg': 0.056, 'neu': 0.858, 'pos': 0.086, 'compound': 0.6631}",0.6631,positive,"{'neg': 0.37529999017715454, 'neu': 0.5996999740600586, 'pos': 0.025100000202655792}",-0.35020268708467484,-0.6046250211136002,negative,1.2677250211136002
